2431,ham,Hello- thanx for taking that call. I got a job! Starts on monday!
8089,ham,I wil be there with in  #  minutes. Got any space
10556,ham,Haha... They cant what... At the most tmr forfeit... haha so how?
4812,ham,I attended but nothing is there.
6350,ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..
3195,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone
2795,ham,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance"""
4539,ham,Does daddy have a bb now.
2730,ham,Later i guess. I needa do mcat study too.
5379,ham,Sen told that he is going to join his uncle finance in cbe
1911,ham,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
2321,ham,Am watching house ÛÒ very entertaining ÛÒ am getting the whole hugh laurie thing ÛÒ even with the stick ÛÒ indeed especially with the stick.
1031,ham,Does she usually take fifteen fucking minutes to respond to a yes or no question
5466,ham,Okey dokey swashbuckling stuff what oh.
9002,ham,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.
5243,ham,Did u got that persons story
10493,spam,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
6541,spam,Thanks for your ringtone order  reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar
10557,spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
4784,ham,I'm good. Have you registered to vote?
7432,spam,Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk  the original n best. Tones 3GBP network operator rates apply
10981,ham,K..k.:)congratulation ..
7457,ham,Hiya  probably coming home * weekend after next
6184,ham,By march ending  i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies
6671,ham,Jordan got voted out last nite!
1584,ham,Yo guess what I just dropped
1856,ham,Not yet chikku..going to room nw  i'm in bus..
10888,ham,No de.am seeing in online shop so that i asked.
3205,ham,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\"""""
1144,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
5665,ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
4334,ham,ItÛ÷s å£6 to get in  is that ok?
5237,ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
5250,spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611 
5111,ham,Now project pa. After that only i can come.
8039,ham,I'll let you know when it kicks in
7883,spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
9895,ham,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
6480,ham,Christmas is An occasion that is Celebrated as a Reflection of UR... Values...  Desires...  Affections...& Traditions.... Have an ideal Christmas...
6166,spam,REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name  house no and postcode
4886,ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
7057,ham,I guess you could be as good an excuse as any  lol.
11388,ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
2372,ham,Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always  my love. I wish your fine and happy and know I adore you!
717,ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! 
6026,ham,Oh yeah! And my diet just flew out the window
6037,ham,Am slow in using biola's fne
3419,spam,INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
3740,ham,Customer place i will call you
4957,spam,Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84  M26 3UZ 150p
6252,ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
3055,ham,Abeg  make profit. But its a start. Are you using it to get sponsors for the next event?
9959,ham,Oops - am at my mum's in somerset... Bit far! Back tomo  see you soon x
10073,ham,House-Maid is the murderer  coz the man was murdered on  # th January.. As public holiday all govt.instituitions are closed including post office..understand?
9635,ham,As usual u can call me ard 10 smth.
1104,spam,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
7120,ham,Finish liao... U?
5983,ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
11597,ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
6863,ham,I wait 4 u inside da car park...
10003,spam,88800 and 89034 are premium phone services call 08718711108
11081,spam,Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates  play java games  Dload polyH music  noline rentl. bx420. ip4. 5we. 150pm
3877,ham,What happened in interview?
11579,ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
2746,ham,So can collect ur laptop?
10922,ham,Yep. I do like the pink furniture tho.
7696,ham,Should I tell my friend not to come round til like  # ish?
3859,ham,I'm always looking for an excuse to be in the city.
8372,ham,Hey you told your name to gautham ah?
1629,ham,Its good  we'll find a way
6996,ham,Alright i have a new goal now
8391,ham,How did you find out in a way that didn't include all of these details
8896,ham,Dear regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!
2444,ham,Da is good good player.why he is unsold.
9986,ham,Howz pain?hope u r fine..
1011,ham,Cos i want it to be your thing
10199,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
9042,ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way
5683,ham,Aiya we discuss later lar... Pick Ì_ up at 4 is it?
9150,ham,That day you asked about anand number. Why:-)
9120,ham,I call you later  don't have network. If urgnt  sms me.
5353,ham,Ok lor... Or u wan me go look 4 u?
2764,ham,Nothing really  just making sure everybody's up to speed
9926,ham,I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests  they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.
6834,ham,Sorry  I'll call later in meeting any thing related to trade please call Arul. # 
1214,ham,I called and said all to him:)then he have to choose this future.
4679,ham,Sir  good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola
1879,ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
11262,ham,Urgh  coach hot  smells of chip fat! Thanks again  especially for the duvet (not a predictive text word).
9667,ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
9804,ham,Faith makes things possible Hope makes things work Love makes things beautiful May you have all three this Christmas!Merry Christmas!
4805,ham,Get the door  I'm here
2956,ham,No..he joined today itself.
9496,ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
676,ham,Thats cool. i am a gentleman and will treat you with dignity and respect.
1282,ham,Is xy going 4 e lunch?
2637,ham,Oh sorry please its over
10116,ham,U dun say so early hor... U c already then say...
7275,ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite & sweet dreams
11435,ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
3583,ham,He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ  but think how much you could for! 
5451,ham,I liked your new house
9456,ham,What about this one then.
7231,ham,East coast
10444,ham,Aiyo... U always c our ex one... I dunno abt mei  she haven reply... First time u reply so fast... Y so lucky not workin huh  got bao by ur sugardad ah...gee.. 
2354,ham,How is your schedule next week? I am out of town this weekend.
5286,ham,Eatin my lunch...
3759,ham,How much did ur hdd casing cost.
1540,ham,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)
4038,ham,awesome  how do I deal with the gate? Charles told me last night but  uh  yeah
7435,ham,Wishing you and your family Merry X mas and HAPPY NEW Year in advance..
2662,ham,Is there any training tomorrow?
10183,ham,Hello! Good week? Fancy a drink or something later?
5411,ham,fyi I'm at usf now  swing by the room whenever
10758,ham,Good stuff  will do.
6828,ham,Actually  just do whatever  do find an excuse to be in tampa at some point before january though
3578,spam,Xmas Offer! Latest Motorola  SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2
1847,ham,Horrible gal. Me in sch doing some stuff. How come u got mc?
11329,ham,Evening * v good if somewhat event laden. Will fill you in  don't you worry ... Head * ok but throat * wrecked. See you at six then!
4320,ham,Blank is Blank. But wat is blank? Lol
3418,ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
10029,ham,Your right! I'll make the appointment right now.
911,spam,Think ur smart ? Win å£200 this week in our weekly quiz  text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84  M26 3UZ. 16+. GBP1.50/week
5404,ham,Sorry for the delay. Yes masters
11258,ham,Dai  #  naal eruku.
9068,ham,You are always putting your business out there. You put pictures of you on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you  make you feel violated.
11382,spam,YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd  PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.
5538,ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
7155,ham,Just wait till end of march when el nino gets himself. Oh.
4048,ham,Sorry. || mail? || 
9624,ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
10722,ham,Oh ok.. Wat's ur email?
5854,ham,I didnt get anything da
4781,spam,Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10 000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+
10983,ham,Yes i will be there. Glad you made it.
6580,ham,Honeybee Said: *I'm d Sweetest in d World* God Laughed & Said: *Wait U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)
8738,ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
2030,ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
4195,ham,Good morning princess! Happy New Year!
5261,ham,Ladies first and genus second k .
1899,ham,Great to hear you are settling well. So what's happenin wit ola?
8647,ham,I sent you  #  bucks
3971,ham,And now electricity just went out fml.
2488,ham,No. On the way home. So if not for the long dry spell the season would have been over
5185,spam,Mila  age23  blonde  new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876
809,ham,Both :) i shoot big loads so get ready!
7924,ham,Oh ic. I thought you meant mary jane.
2303,ham,Just taste fish curry :-P
5141,spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
7753,spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
9591,ham,Boo what time u get out? U were supposed to take me shopping today. :(
3705,ham,I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you  till mid march when i hope to pay back.
2054,ham,Can Ì_ all decide faster cos my sis going home liao..
9248,ham,Geeeee ... I love you so much I can barely stand it
10072,ham,Miss ya  need ya  want ya  love ya.
1904,ham,Your right! I'll make the appointment right now.
7556,ham,Appt is at TIME am. Not my fault u don't listen. I told u twice
5251,ham,Where r e meeting tmr?
8406,ham,Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake & sayin Bite me  bite me.
7906,ham,I though we shd go out n have some fun so bar in town or something â¬â sound ok?
7144,ham,When you get free  call me
8842,ham,Exactly. Anyways how far. Is jide her to study or just visiting
6725,spam,This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy  call 08718726970 NOW! Only 10p per min. BT-national-rate 
673,ham,K..k:)where are you?how did you performed?
7110,ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
4853,ham,How about clothes  jewelry  and trips?
2697,ham,Are you the cutest girl in the world or what
7467,ham,Yeah I can still give you a ride
5995,ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.
10034,ham,Y bishan lei... I tot u say lavender? 
4089,ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
10607,ham,Watching cartoon  listening music & at eve had to go temple & church.. What about u?
7222,ham,That one week leave i put know that time. Why.
8274,ham,Great. P diddy is my neighbor and comes for toothpaste every morning
9665,ham,What * u wearing?
1947,ham,She doesnt need any test.
4597,spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
2074,ham,Friendship is not a game to play  It is not a word to say  It doesn\'t start on March and ends on May  It is tomorrow  yesterday  today and e
5792,ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
10159,ham,Did u got that persons story
8230,ham,I dunno they close oredi not... u v ma fan...
4260,ham,Well then you have a great weekend!
2455,ham,K.:)you are the only girl waiting in reception ah?
5640,ham,She ran off with a younger man. we will make pretty babies together :)
11427,ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
6275,ham,Have a good evening! Ttyl
11087,ham,Have a nice day my dear.
4230,ham,Thank you princess! You are so sexy...
9805,ham,Sorry  I'll call later
11313,ham,I jokin oni lar.. u busy then i wun disturb u.
888,ham,My life Means a lot to me  Not because I love my life  But because I love the people in my life  The world calls them friends  I call them my World:-).. Ge:-)..
9434,ham,Thank you so much. When we skyped wit kz and sura  we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago
2405,ham,God bless.get good sleep my dear...i will pray!
1967,ham,I don't know  same thing that's wrong everyso often  he panicks starts goin on bout not bein good enough Û_
9299,ham,Happy new year. Hope you are having a good semester
11042,ham,Good morning pookie pie! Lol hope I didn't wake u up
4354,ham,"\Im on gloucesterroad what are uup to later?\"""""
3121,ham,Sorry  I'll call later
10202,ham,They will pick up and drop in car.so no problem..
1667,ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
9025,ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot u not interested.
10448,ham,Hey tmr meet at bugis 930 ?
8437,spam,Your account has been credited with 500 FREE Text Messages. To activate  just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz
7408,ham,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
9419,ham,New Theory: Argument wins d SITUATION  but loses the PERSON. So dont argue with ur friends just.. . . . kick them & say  I'm always correct.!
2318,ham,As in missionary hook up  doggy hook up  standing...|
11466,spam,Please CALL 08712402972 immediately as there is an urgent message waiting for you
8613,ham,Storming msg: Wen u lift d phne  u say HELLO Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? Margaret Hello She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person  bt not his girlfrnd... G o o d n i g h t . . .@
8702,ham,Garbage bags  eggs  jam  bread  hannaford wheat chex
10224,spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
9771,ham,How do you guys go to see movies on your side.
748,ham,K..i deleted my contact that why?
8064,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
4744,ham,Lol I would but despite these cramps I like being a girl.
8164,ham,She said '' do u mind if I go into the bedroom for a minute ? '' ''OK''  I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife 
4522,ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
3455,ham,Japanese Proverb: If one Can do it  U too Can do it  If none Can do it U must do it Indian version: If one Can do it  LET HIM DO it.. If none Can do it LEAVE it!! And finally Kerala version: If one can do it  Stop him doing it.. If none can do it  Make a strike against it ...
4648,ham,Yeah that's the impression I got
3075,ham,Mm i am on the way to railway
5342,ham,I am in hospital da. . I will return home in evening
8243,ham,Gd luck 4 ur exams :-)
11395,spam,449050000301 You have won a Â£2 000 price! To claim  call 09050000301.
7879,ham,Jus finish bathing...
8990,spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
9681,ham,U call me alter at 11 ok.
3410,ham,Thinkin about someone is all good. No drugs for that
8639,ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
10244,ham,If u sending her home first it's ok lor. I'm not ready yet.
833,ham,Yes:)here tv is always available in work place..
2608,ham,See the forwarding message for proof
1426,ham,Hahaha..use your brain dear
3886,ham,The gas station is like a block away from my house  you'll drive right by it since armenia ends at swann and you have to take howard
6835,ham,My planning usually stops at find hella weed  smoke hella weed
6171,ham,Rofl. Its true to its name
7066,ham,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
9226,ham,I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about  yet.
1207,ham,what I meant to say is cant wait to see u again getting bored of this bridgwater banter
3647,ham,Die... Now i have e toot fringe again...
7561,ham,I can make it up there  squeezed  #  bucks out of my dad
9082,ham,I've not sent it. He can send me.
1886,ham,Night has ended for another day  morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng
3036,ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
8483,ham,Sorry i missed your call. Can you please call back.
10015,ham,K. Did you call me just now ah? 
2105,ham,Total video converter free download type this in google search:)
8502,ham,I'm going 2 orchard now laready me reaching soon. U reaching?
6963,ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
6688,ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
9554,spam,You have won ?1 000 cash or a ?2 000 prize! To claim  call09050000327
3426,ham,Oh right  ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!
8354,ham,Reckon need to be in town by eightish to walk from * carpark.
8276,ham,Speaking of does he have any cash yet?
5742,ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
4054,ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
2947,ham,But i dint slept in afternoon.
864,ham,Why you Dint come with us.
4067,ham,yay! finally lol. i missed our cinema trip last week :-(
8466,ham,Waiting in e car 4 my mum lor. U leh? Reach home already?
8809,ham,Sorry  I'll call later
6820,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
1817,ham,Damn  can you make it tonight or do you want to just wait til tomorrow
3223,ham,I'm coming home 4 dinner.
10360,ham,I sent lanre fakeye's Eckankar details to the mail box
10972,ham,You still at grand prix?
7668,ham,K:)k:)good:)study well.
4115,ham,Well  I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?
3412,ham,Enjoy the showers of possessiveness poured on u by ur loved ones  bcoz in this world of lies  it is a golden gift to be loved truly..
9644,ham,see  i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one  but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and  if anything  you need to b studdying ear training.
11202,ham,Oh ok..
2481,ham,Ok.. ÌÏ finishing soon?
827,ham,Hey company elama po mudyadhu.
3748,ham,Sorry   in meeting I'll call you later
5161,ham,How much u trying to get?
1509,spam,January Male Sale! Hot Gay chat now cheaper  call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)
4837,ham,Lol wtf random. Btw is that your lunch break
1862,spam,Hungry gay guys feeling hungry and up 4 it  now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)
4895,spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you
6349,ham,Oh thanks a lot..i already bought 2 eggs ..
901,ham,Shit that is really shocking and scary  cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night  save on taxi?
6119,ham,Can you pls send me that company name. In saibaba colany
3186,ham,If you don't respond imma assume you're still asleep and imma start calling n shit
648,ham,Yeah hopefully  if tyler can't do it I could maybe ask around a bit
9762,ham,S now only i took tablets . Reaction morning only.
7458,spam,INTERFLORA - âIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
6507,ham,  ow u dey.i paid 60 400thousad.i told  u would call . 
4467,ham,not that I know of  most people up here are still out of town
7423,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
7033,ham,What's ur pin?
6969,ham,26th OF JULY
8518,ham,Its a great day. Do have yourself a beautiful one.
7573,ham,I'm gonna be home soon and i don't want to talk about this stuff anymore tonight  k? I've cried enough today.
6413,ham,Can you please ask macho what his price range is  does he want something new or used plus it he only interfued in the blackberry bold  #  or any bb
4711,ham,I'll see  but prolly yeah
9035,ham,Double eviction this week - Spiral and Michael and good riddance to them!
1109,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
4037,ham,Its good to hear from you
11721,ham,Hey! There's veggie pizza... :/
8527,ham,I will reach ur home in  #  minutes
9233,ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
8798,ham,Dear where you will be when i reach there
735,ham,I only haf msn. It's yijue@hotmail.com
7163,ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
6329,ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
10695,ham,Then anything special?
1452,ham,No da if you run that it activate the full version da.
11525,ham,Can u send me a copy of da report?
3525,ham,Im done. Just studyn in library
866,ham,Not sure yet  still trying to get a hold of him
8742,ham,So wat's da decision?
8322,spam,Money i have won wining number 946 wot do i do next
3668,ham,Ay wana meet on sat?Ì_ wkg on sat?
1624,ham,Hasn't that been the pattern recently crap weekends?
5610,spam,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
11016,ham,Yup but it's not giving me problems now so mayb i'll jus leave it...
1757,ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
6789,ham,Just curious because my cuz asked what I was up to
10967,ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
4283,ham,Dad says hurry the hell up
9662,ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  #
986,ham,Customer place i will call you.
2153,ham,Ok how you dear. Did you call chechi
7323,ham,Hey r u still online? I've finished the formatting...
11363,ham,Lemme know when I can swing by and pick up  I'm free basically any time after 1 all this semester
5338,ham,We have pizza if u want
4127,spam,You are a å£1000 winner or Guaranteed Caller Prize  this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE
9085,ham,Ok i msg u b4 i leave my house.
1680,ham,You tell what happen dont behave like this to me. Ok no need to say
802,ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
6949,ham,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
11323,ham,Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care  give me a call tomorrow.
1496,ham,Hope you are having a good week. Just checking in
4763,ham,Its ok  called mom instead have fun
2606,ham,Shopping lor. Them raining mah hard 2 leave orchard.
10160,ham,Then u wait 4 me at bus stop aft ur lect lar. If i dun c u then i go get my car then come back n pick u.
4112,ham,Staff of placement training in Amrita college.
5135,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
6633,ham,Mum  hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola
2672,ham,That is wondarfull song
1115,ham,S:)no competition for him.
2987,ham,Also where's the piece
6562,ham,Come aftr  DECIMAL ..now i m cleaning the house
8355,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
11701,ham,Ya:)going for restaurant..
6295,ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...
782,ham,ok. I am a gentleman and will treat you with dignity and respect.
7378,ham,S da..al r above  #
4627,ham,Lol its ok I didn't remember til last nite
8433,ham,U too...
4332,ham,Old Orchard near univ. How about you?
1441,ham,Pls send me a comprehensive mail about who i'm paying  when and how much.
8096,ham,That's significant but dont worry.
7588,ham,Auntie huai juan never pick up her phone
8179,ham,Correct. So how was work today
1474,ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
10564,ham,So i asked how's anthony. Dad. And your bf
7209,ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
11552,ham,Where wuld I be without my baby? The thought alone mite break me and I donât wanna go crazy but everyboy needs his lady xxxxxxxx
5949,ham,I'm home...
8095,ham,Jay's getting really impatient and belligerent
1481,ham,see  i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one  but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and  if anything  you need to b studdying ear training.
7687,ham,Good afternoon  my love. It was good to see your words on YM and get your tm. Very smart move  my slave ... *smiles* ... I drink my coffee and await you.
4609,spam,Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable  2)Untamed  3)Unkempt. Text 1 2 or 3 to 83049. Cost 50p +std text
1803,ham,Thanks for understanding. I've been trying to tell sura that.
9202,ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
3652,ham,Pls send me the correct name da.
3925,ham,Huh so fast... Dat means u havent finished painting?
6112,ham,Just making dinner  you ?
3569,ham,U should make a fb list
4848,ham,Loosu go to hospital. De dont let it careless.
9914,ham,And several to you sir.
6279,ham,She's good. How are you. Where r u working now
9846,ham,Call me  i am senthil from hsbc.
8325,ham,Ok. But i finish at 6.
5898,ham,I.ll hand her my phone to chat wit u
